OrderID,Date,Order_type ,Action,Indicator,Set_description,Number of Sets,Profit
b223aefa-0a5d-46c1-b504-2d040ead049f,2001-06-06,Option,Buy,RSI,Buy 1 call option,100,-2420027.618569704,
28af39e3-b9d9-4f9f-aa52-45d29bf64c07,2001-06-19,Option,Buy,RSI,Buy 1 call option,100,-2283667.523767492,
b7882825-8b12-40b5-9216-7254185d8c96,2001-06-28,Option,Buy,RSI,Buy 1 call option,100,-2335717.3383437283,
05e64a22-2865-4bb5-88b1-2eb63822099d,2001-08-09,Option,Sell,RSI,Sell 1 put option,100,2254489.6814790755,
fc5f9add-ba87-4fae-907a-cd06c4368b0b,2001-08-17,Option,Buy,RSI,Buy 1 call option,100,-2330287.63619503,
0dba51c4-a4ae-4ee0-b61e-7f288cb594fe,2001-08-23,Option,Buy,RSI,Buy 1 call option,100,-2302027.6395446714,
5eb997db-ab1a-4546-bccd-0f68d2f3b39f,2001-11-14,Option,Sell,RSI,Sell 1 put option,100,2109449.8001209344,
308d8b82-f36c-4ca9-83c7-ff7d35928146,2001-11-27,Option,Sell,RSI,Sell 1 put option,100,2170059.808829367,
783142b4-ff68-477d-a0d9-5df6c432e828,2002-03-23,Dividend,Pay,Empty,Pay dividends to investors,1,0.0,
e6bda493-02b2-48a1-8341-5b17284a2db8,2001-12-31,Option,Buy,MAVG,Buy 3 call options,261,-5987960.267729052,
d2d8e778-842a-439d-ac9c-d2cad62bb603,2002-01-22,Option,Buy,RSI,Buy 1 call option,100,-2225377.599142781,
3a678a93-7a95-4f1a-b6a4-5a30798cb0e6,2002-01-31,Option,Buy,RSI,Buy 1 call option,100,-2196627.4876853083,
c44fb050-d9a6-416a-bdb8-74bb519789b1,2002-03-05,Option,Sell,MAVG,Sell 2 call options,200,4553019.739072415,
8b3689f5-9974-412c-898b-8f792c4990ae,2002-03-06,Option,Buy,MAVG,Buy 3 call options,225,-5090394.158934653,
01fc6e58-96b9-4ccc-b55a-97676cd58bb3,2002-03-07,Option,Sell,RSI,Sell 1 put option,100,2207439.9100074796,
f71aa819-23c6-4e11-94bc-d74cad14e74e,2002-03-27,Option,Buy,RSI,Buy 1 call option,100,-2246467.2931831516,
de1d43e7-f80e-4fcf-bbc6-94f617d66229,2002-04-04,Option,Buy,RSI,Buy 1 call option,100,-2231657.190087978,
95042cc2-a6c3-43b0-bc97-1d252fea6880,2002-04-11,Option,Buy,RSI,Buy 1 call option,100,-2242457.201037351,
b210bbc5-3365-42a3-b28e-81eb145b235d,2002-05-01,Option,Buy,RSI,Buy 1 call option,100,-2133677.076597661,
cfe7e99e-8d98-4ce7-bc99-8afcff9ab619,2002-06-04,Option,Buy,RSI,Buy 1 call option,84,-1732522.7775422363,
5c7bf558-d964-469d-84c2-ca94b2764200,2002-06-28,Option,Buy,RSI,Buy 1 call option,85,-1637590.3986723637,
9fab3085-ea74-4f18-a0f4-b74495a11841,2002-07-01,Option,Sell,PE,Buy 1 call option,71,-1370390.1069695302,
f56c3d5e-06eb-4aac-a3e4-8d73eabb4f9f,2002-07-03,Option,Buy,RSI,Buy 1 call option,62,-1136873.4676440556,
2fb56563-f46a-48f0-a3f7-f0b528db5c2b,2002-07-16,Option,Buy,RSI,Buy 1 call option,54,-930601.9419781782,
6873d98f-a185-4fd7-a9e0-d820441cea92,2002-08-21,Option,Sell,RSI,Sell 1 put option,65,1029723.9905583502,
c2163254-c71e-45e7-a8d1-cb46aa66897c,2002-09-05,Option,Buy,RSI,Buy 1 call option,53,-743615.1044742264,
e9e68dae-8678-424c-8f02-2d3255b93ee9,2002-09-24,Option,Buy,RSI,Buy 1 call option,44,-437754.8072301247,
ca9f0746-246c-45c0-b4f7-4c20433077c8,2002-10-01,Option,Buy,RSI,Buy 1 call option,37,-364045.61670440115,
e66a7188-0527-4346-9990-50ea06159cfb,2002-10-22,Option,Sell,RSI,Sell 1 put option,57,971896.0779649502,
65166fa7-cf6f-47a9-9560-63bbd6aef796,2002-11-27,Option,Sell,RSI,Sell 1 put option,75,1303433.225245544,
c162e927-464b-4b90-84c3-66fbb15dc037,2003-01-08,Option,Sell,RSI,Sell 1 put option,90,1583523.7518540919,
ab2730cd-6bfa-4309-83c5-13c7b5620a45,2003-01-14,Option,Sell,RSI,Sell 1 put option,100,1765890.8545663997,
29939b93-ce86-4f37-9095-b4c854812194,2003-01-23,Option,Buy,RSI,Buy 1 call option,85,-1183588.4544749819,
af5abd57-fa84-478c-84e3-854e0be648a0,2003-02-11,Option,Sell,MAVG,Sell 2 call options,94,1538893.657968394,
bdee2b77-7930-4de1-b428-1fb4d5dae381,2003-02-14,Option,Buy,RSI,Buy 1 call option,75,-284967.62230265036,
b1f54020-addb-4ffd-99d2-0426af70f504,2003-02-18,Option,Buy,RSI,Buy 1 call option,68,-364165.46690641996,
9fbc61a2-81be-43df-a0bc-b90f86f13376,2003-03-13,Option,Buy,RSI,Buy 1 call option,58,140187.72551132998,
c14a7c53-17c8-4963-9fb7-0cffe29fb8d3,2003-04-16,Option,Sell,RSI,Sell 1 put option,100,1711100.6233123327,
0c79fd3b-6126-4095-aab2-2cf74d1ddc21,2003-04-25,Option,Sell,RSI,Sell 1 put option,100,1750970.6109076533,
4c6f53f4-cc6b-42f9-aae3-c5d29f88718f,2003-05-02,Option,Sell,RSI,Sell 1 put option,100,1757710.6022451555,
8da69d0a-b991-4e82-9a30-501e12018206,2003-05-05,Option,Buy,MAVG,Buy 3 call options,123,-1648885.3488002676,
692eac2b-2153-40b9-a9f5-7384924d9056,2003-05-13,Option,Sell,RSI,Sell 1 put option,100,1802480.5585629675,
0ec5bd31-e068-49ec-8f30-eae493f52436,2003-06-04,Option,Sell,RSI,Sell 1 put option,100,1840560.4271932868,
89ae0cd3-2c95-4e6e-8568-75785fb4e508,2003-06-18,Option,Sell,RSI,Sell 1 put option,100,1910710.3188543785,
fb2894f3-07b9-4ef5-8654-b40feb0e9197,2003-07-02,Option,Buy,RSI,Buy 1 call option,100,-1668407.2251998398,
3796fbb1-9122-420a-9cd1-27e828aa8d44,2003-08-21,Option,Sell,RSI,Sell 1 put option,100,1919390.3004204698,
85639335-867b-43c1-8767-c30784be6ecd,2003-09-04,Option,Sell,RSI,Sell 1 put option,100,1961540.1654240724,
bfa6c76f-8ff3-48e2-a349-36b8116b15fc,2003-11-07,Option,Sell,RSI,Sell 1 put option,100,2034219.9536431422,
7d7a7d35-b376-48de-83c4-3c1eb36e09fc,2003-12-03,Option,Sell,RSI,Sell 1 put option,100,2047699.8658171787,
2dbb5ac9-59d8-4779-85b4-15da997bfc82,2003-12-23,Option,Sell,RSI,Sell 1 put option,100,2101239.911716867,
6be23944-25f5-4be6-bfb2-557583ce717c,2004-03-23,Dividend,Pay,Empty,Pay dividends to investors,1,0.0,
6131a49b-e6f1-4a83-8ed2-e4a4f5b687a8,2004-04-01,Option,Sell,Unemployment,Sell 1 put option,100,2162383.699227495,
9a364cca-4875-4e9f-a377-53e7d2e7f633,2004-01-20,Option,Sell,RSI,Sell 1 put option,100,2172609.7461590525,
56ae164a-1cc4-4be9-ad7c-535ef9b87a7b,2004-01-27,Option,Sell,RSI,Sell 1 put option,100,2197259.6963093723,
e681de20-aa9d-4fb7-9a40-d77452bd0e43,2004-02-13,Option,Sell,RSI,Sell 1 put option,100,2188049.8039090694,
0ee8bc76-4deb-48e5-9c3a-b590512b8d78,2004-03-17,Option,Buy,RSI,Buy 1 call option,100,-2034116.7194199935,
1a19f328-4373-4ee9-a14f-cf4ec2630f17,2004-03-23,Option,Buy,RSI,Buy 1 call option,100,-1751467.6618962474,
d933ccea-3c0f-4c53-9408-a6b84940fa31,2004-04-01,Option,Buy,Unemployment,Buy 1 call option,100,-2119161.6500162818,
0da9eea7-cc5e-49e9-a61d-382326bba288,2004-04-06,Option,Sell,RSI,Sell 1 put option,100,2220119.7425556113,
aa671e53-2a7f-4376-be26-cbe6cc25838d,2004-04-22,Option,Buy,RSI,Buy 1 call option,100,-2213267.561027799,
e6daec66-b242-43f0-af04-164e1a7364c8,2004-05-19,Option,Buy,RSI,Buy 1 call option,100,-2150917.4932753383,
c3363d83-47a2-4df2-b661-16ee4943e2ea,2004-07-09,Option,Buy,RSI,Buy 1 call option,100,-1852586.998135614,
243e708a-081e-4313-9048-0297c5408b51,2004-07-15,Option,Buy,RSI,Buy 1 call option,100,-2082457.6414503402,
8d56778a-37d7-44a5-80b1-e6d84e5670fa,2004-07-23,Option,Buy,RSI,Buy 1 call option,100,-2089246.869454666,
f7c6bae8-3086-4c9b-a75f-85210d5a2393,2004-07-27,Option,Buy,RSI,Buy 1 call option,100,-2015627.0911593714,
61a22a09-40a7-4afb-9f80-43651d9e383d,2004-08-24,Option,Sell,RSI,Sell 1 put option,100,2110499.765493754,
20fa0423-314b-4e96-b55f-810a201c32a8,2004-08-27,Option,Sell,RSI,Sell 1 put option,100,2140279.7173765395,
c4f59da6-4043-412d-b926-09a6bf7a0c2a,2004-09-02,Option,Sell,RSI,Sell 1 put option,100,2129699.7339159437,
15d46a81-9877-4824-a238-955d4a12b1b8,2004-09-15,Option,Sell,RSI,Sell 1 put option,100,2171939.624606883,
4da4edd6-709b-4c82-afc1-2359d28f5037,2004-10-08,Option,Sell,RSI,Sell 1 put option,100,2174599.653759081,
f7f19e1e-51e0-4d62-b638-e9b22971b80a,2004-10-21,Option,Buy,RSI,Buy 1 call option,100,-1249218.3027137509,
86df9609-441e-4dcd-bfba-e41e0beffaef,2004-11-04,Option,Sell,RSI,Sell 1 put option,100,2199219.6116709546,
dadb6828-4186-4ac6-a1f8-499c841b5b05,2004-12-07,Option,Sell,RSI,Sell 1 put option,100,2286539.427425325,
3dfd2c4a-742b-40ce-aa08-3046d70e5d17,2004-12-16,Option,Sell,RSI,Sell 1 put option,100,2311289.44798437,
803d01de-58e9-4468-9304-783293379fb8,2004-12-23,Option,Sell,RSI,Sell 1 put option,100,2313749.499243423,
92edc459-167b-447a-80cf-e23de03411fe,2005-03-23,Dividend,Pay,Empty,Pay dividends to investors,1,0.0,
681442bd-7ee9-4513-8293-07df149a1b69,2005-01-04,Option,Sell,RSI,Sell 1 put option,100,2284849.5140503333,
6f20a4f2-fa3a-4a31-ac6b-9b0a739eedad,2005-01-07,Option,Buy,RSI,Buy 1 call option,100,-2315607.735201558,
8654c2bb-158f-492c-b4b4-0cf2d100f441,2005-01-13,Option,Buy,RSI,Buy 1 call option,100,-2318517.1537256055,
ac265148-d3a3-42cb-b1eb-b64fd8277425,2005-02-08,Option,Sell,RSI,Sell 1 put option,100,2291329.518208443,
3bd8b760-0636-484e-84f1-3f993dcffe23,2005-02-15,Option,Sell,RSI,Sell 1 put option,100,2299009.5479609603,
166ae2ce-a71c-44bb-9ef2-8d538b52a763,2005-03-10,Option,Sell,RSI,Sell 1 put option,100,2302419.4461362627,
69aa5487-7b81-4144-93e5-8d7113d59a0e,2005-03-22,Option,Buy,RSI,Buy 1 call option,100,-1982688.4911775123,
40a75591-f125-4e74-9289-a4c3097f249e,2005-04-22,Option,Buy,RSI,Buy 1 call option,100,-1530337.853311887,
9d00d72f-14bd-41ed-84cc-603531903c7d,2005-04-29,Option,Sell,MAVG,Sell 2 call options,200,4499439.00435378,
4111c30e-43c1-49e8-a257-81ab17df4ba9,2005-05-26,Option,Sell,RSI,Sell 1 put option,100,2291499.4384902827,
2981f747-c1a5-4903-a963-9cba85bac57b,2005-06-21,Option,Buy,MAVG,Buy 3 call options,201,-4377553.431940024,
2913b75a-0c4a-4ff9-8ae1-c963355d6066,2005-06-21,Option,Sell,RSI,Sell 1 put option,100,2340449.3312368644,
65ae82e2-325e-4911-bf79-504564636139,2005-07-05,Option,Buy,RSI,Buy 1 call option,100,-2009906.658551224,
3ccdc743-0990-43ab-94ac-ee9ab15afd3d,2005-07-13,Option,Sell,RSI,Sell 1 put option,100,2354219.4339628043,
76faade0-8275-472d-85d0-f70549823e9a,2005-09-09,Option,Sell,RSI,Sell 1 put option,100,2366109.2503174883,
09ff36c9-7dd0-43b3-972e-74ae6b3dbc4f,2005-09-13,Option,Sell,RSI,Sell 1 put option,100,2383009.2251387495,
86579b9a-bc28-47bd-85a6-09fdc2b15c51,2005-09-27,Option,Buy,RSI,Buy 1 call option,100,-1868877.6406046664,
c1c41a30-bfe9-43c8-9525-ab7a1a634904,2005-10-12,Option,Buy,RSI,Buy 1 call option,100,-1269647.6902465525,
f3ebb465-8108-4668-a114-6621d2a5b7c0,2005-11-04,Option,Sell,MAVG,Sell 2 call options,200,4798998.438912478,
966f245e-0f66-4325-9a3b-b3b5444df80c,2005-11-11,Option,Sell,RSI,Sell 1 put option,100,2370339.232830929,
fdf1b468-5219-4c6b-8a3a-cc24a8f776ee,2005-11-29,Option,Buy,MAVG,Buy 3 call options,246,-5308894.139515126,
c2003623-c2ce-49d1-bcbb-03290bd307da,2005-12-16,Option,Sell,RSI,Sell 1 put option,100,2445949.0541525134,
45107352-25ff-484c-822c-aeab5928f8a5,2006-03-23,Dividend,Pay,Empty,Pay dividends to investors,1,0.0,
276d998e-7933-4b56-8909-099afe2df614,2005-12-30,Option,Buy,RSI,Buy 1 call option,100,-1965488.2996759377,
d61e1f72-6e38-4781-b91d-79f4e2600d01,2006-01-12,Option,Sell,RSI,Sell 1 put option,100,2470959.0384674896,
c08d42bd-9c84-473f-a7d3-9de132d489e3,2006-01-24,Option,Buy,RSI,Buy 1 call option,100,-2000877.199056852,
1b6f080e-d161-42bd-be80-3e041d4f1771,2006-01-27,Option,Buy,RSI,Buy 1 call option,100,-2180497.235497171,
f37d4db3-a16f-43b5-bc56-7eced8f0850a,2006-02-21,Option,Sell,RSI,Sell 1 put option,100,2453929.099636238,
1690f7bc-35b3-41bc-bcd6-91061eafad02,2006-02-23,Option,Sell,RSI,Sell 1 put option,100,2464639.1112784687,
2ec6987e-d5f8-49fd-9baf-de7b39319c33,2006-03-22,Option,Sell,RSI,Sell 1 put option,100,2476819.1387215573,
17a56377-5f11-4c15-ac2b-3afbaf775f7d,2006-03-24,Option,Sell,RSI,Sell 1 put option,100,2485809.101206874,
3afd6337-dcc0-4b51-afce-30e100cbcbd5,2006-05-11,Option,Sell,RSI,Sell 1 put option,100,2541619.008414358,
16d63e00-9fc6-4296-84a3-ff45e1540ae6,2006-05-19,Option,Buy,RSI,Buy 1 call option,100,-2137228.632304687,
7f92021a-eb3d-4ff3-8ffc-5f6bfb9b76ac,2006-06-14,Option,Buy,RSI,Buy 1 call option,100,-1648038.0519143771,
6b344d8a-191b-47f8-9049-daa9a3726ac6,2006-06-16,Option,Buy,RSI,Buy 1 call option,100,-1853658.3845800068,
41ebbbd8-47f9-417a-b666-e11084e50ebf,2006-07-05,Option,Sell,RSI,Sell 1 put option,100,2469548.967735326,
26ac31dd-2f0a-4785-8782-b48c41ad6eed,2006-07-13,Option,Sell,RSI,Sell 1 put option,100,2429438.9666034505,
384000ad-3d0c-4813-a175-a18a7cacb1b8,2006-08-01,Option,Sell,RSI,Sell 1 put option,100,2467638.865032539,
906f572a-6f40-4ebb-bdfc-f271f37149cc,2006-08-24,Option,Sell,RSI,Sell 1 put option,100,2491078.7730255816,
69cb7d92-7c40-4ca4-b282-725747149fcd,2006-09-06,Option,Sell,RSI,Sell 1 put option,100,2533028.7118565803,
33bd8105-0d71-4ef7-ba4d-7c31fc736487,2006-09-08,Option,Buy,MAVG,Buy 3 call options,261,-3543984.8817740893,
6c9de7a9-4081-4646-b0ac-6c14c18c31eb,2006-09-22,Option,Sell,RSI,Sell 1 put option,100,2543138.667758745,
389e9247-8d61-48df-87cf-1fbc227b1736,2006-09-27,Option,Sell,RSI,Sell 1 put option,100,2577748.6547303046,
5f51afb6-ad97-4859-b753-4a7afba107a4,2006-10-06,Option,Sell,RSI,Sell 1 put option,100,2608228.6017159163,
b613bfec-2c8f-4e1c-a3d9-8c443d2a5bc9,2006-10-24,Option,Sell,RSI,Sell 1 put option,100,2648498.514698118,
33a4066b-64a9-4873-ba03-e88636de78fd,2006-11-17,Option,Sell,RSI,Sell 1 put option,100,2690028.4051578296,
006617ed-e2b5-49f8-9051-c2b96f715683,2006-12-13,Option,Sell,RSI,Sell 1 put option,100,2717448.4914596616,
772ef540-68a6-4a5d-acbd-33e624fa6e37,2007-03-23,Dividend,Pay,Empty,Pay dividends to investors,1,0.0,
895a30c9-74ef-45e2-9df9-0379237431a5,2007-01-23,Option,Sell,RSI,Sell 1 put option,100,2725818.2841834305,
11dcfe77-f419-44ae-9805-62ab4369d21a,2007-01-25,Option,Sell,RSI,Sell 1 put option,100,2758538.253875951,
45502e0b-9551-4bec-ac2e-4715a8ff6b79,2007-02-28,Option,Sell,RSI,Sell 1 put option,100,2677138.268220976,
93660def-7b42-441b-a818-d4f30dfe0222,2007-03-01,Option,Buy,RSI,Buy 1 call option,100,-1640999.2356559532,
be32c12e-38ad-4234-9405-cb9f7d9bdf7c,2007-03-29,Option,Sell,RSI,Sell 1 put option,100,2733068.278385021,
02d3d354-d136-42b4-a290-3459a6ed4e4f,2007-04-03,Option,Sell,RSI,Sell 1 put option,100,2745948.234171571,
f59e3269-33e7-4c9e-a473-5d2687bcf73c,2007-04-12,Option,Sell,RSI,Sell 1 put option,100,2774668.1882718927,
1c578ece-887c-4e28-8f12-4a6256ede020,2007-05-09,Option,Sell,RSI,Sell 1 put option,100,2891818.1278887563,
fa98438d-7751-408e-ad87-7a3b66c88337,2007-07-10,Option,Sell,RSI,Sell 1 put option,100,2952597.865888435,
5ddbf8d8-c5e4-41ae-8879-5c4eafe58bb1,2007-08-01,Option,Sell,PE,Buy 1 call option,100,-2020788.6560603045,
f973e09c-c706-43b4-bf6b-76b1cfdb3d9d,2007-09-04,Option,Sell,MAVG,Sell 2 call options,200,5752936.3544143075,
c2b21c93-13ad-472f-b34b-1481ea40bb4d,2007-09-21,Option,Sell,RSI,Sell 1 put option,100,2903498.1273571933,
05613a68-3717-4146-8a09-de7e8d45be27,2007-09-25,Option,Sell,RSI,Sell 1 put option,100,2898158.0679440866,
de9ce231-7ff4-4e88-8b86-3abda2e316d4,2007-10-09,Option,Buy,MAVG,Buy 3 call options,300,-9070074.799504727,
fb8b1192-4d90-4655-ae3a-b8620d953820,2007-10-09,Option,Sell,RSI,Sell 1 put option,100,2952778.145652499,
dcbac2ca-875f-42c4-9ada-ae68974b0a1b,2007-10-16,Option,Sell,RSI,Sell 1 put option,100,2934178.183836569,
cca7bcb4-aaf3-4d2d-8812-4e95e7ce953f,2007-10-23,Option,Buy,RSI,Buy 1 call option,100,-2949998.0328912754,
5607d275-4129-43e9-90db-ab57329dea99,2007-11-13,Option,Buy,RSI,Buy 1 call option,100,-2802068.076735288,
5d65c64b-242b-4cc6-ac64-4caf6b5e2b60,2007-11-16,Option,Buy,RSI,Buy 1 call option,100,-2835588.1585321855,
bccd6a49-432b-4036-b663-8594cdbe0d69,2007-11-28,Option,Sell,MAVG,Sell 2 call options,200,5567537.042240017,
b6ab92b6-30e7-4bfe-aa89-f6635ea4b74e,2007-12-12,Option,Sell,RSI,Sell 1 put option,100,2831678.619826246,
a0d4b1ef-cce5-48de-b6ae-562bc4fdd05b,2008-01-02,Option,Sell,RSI,Sell 1 put option,100,2781028.5449821847,
81cfdfdb-ad23-4cc7-912d-e3d536a20dbe,2008-01-08,Option,Buy,RSI,Buy 1 call option,100,-2743538.1732237525,
0e876884-3beb-44cc-9aca-c002a6167fb1,2008-03-11,Option,Buy,RSI,Buy 1 call option,100,-1488318.8235171956,
bd9f74db-98bf-42f3-8f44-0244f9f3ccbc,2008-03-14,Option,Buy,RSI,Buy 1 call option,100,-2244558.2856518496,
ac67a146-1f82-4c78-8e7d-2d386c2f1f91,2008-04-04,Option,Sell,RSI,Sell 1 put option,100,2621348.9182090578,
b5b76846-a279-4438-88b9-bd687b34ee47,2008-04-17,Option,Buy,RSI,Buy 1 call option,100,-2683167.805841537,
01e897cc-c060-4b85-b9f7-85557b0a005e,2008-04-29,Option,Sell,RSI,Sell 1 put option,100,2685188.8707153094,
adbb8e2e-c541-496e-a088-9af6ff898c8b,2008-05-08,Option,Sell,RSI,Sell 1 put option,100,2674378.8131731437,
312680f3-6956-40fc-9217-e605d871a972,2008-06-04,Option,Buy,RSI,Buy 1 call option,100,-2680647.9748872016,
c89e5a37-1069-4db8-856e-792fa144dad6,2008-06-13,Option,Buy,RSI,Buy 1 call option,100,-2627957.839082489,
1a3ecedb-5fc5-421b-adca-45e388298e34,2008-07-11,Option,Buy,RSI,Buy 1 call option,100,-2384577.2832501773,
7858c9cf-2a3c-43c0-8cbb-25f8ff653c2a,2008-07-16,Option,Buy,RSI,Buy 1 call option,100,-2271507.333030626,
431ae9a5-dd61-4b47-8c3b-6c14ac61b9a6,2008-08-13,Option,Sell,RSI,Sell 1 put option,100,2327559.904625005,
f837db8d-d32d-4398-9dd4-b305ae5a25b2,2008-09-17,Option,Buy,RSI,Buy 1 call option,100,-2376987.0132343844,
121e0a76-9437-4c83-9c4b-41466decf1b8,2008-09-19,Option,Buy,RSI,Buy 1 call option,100,-2381467.0928137563,
169492d1-4973-4091-a263-64b3561c2fb0,2008-10-07,Option,Buy,RSI,Buy 1 call option,100,-2010687.1463826622,
3c8bd8a6-ed9a-457b-a69e-bd98e2cfeab0,2008-10-16,Option,Buy,RSI,Buy 1 call option,100,-1325237.0034168707,
a637268d-324d-419c-978f-e4822ebe0fcc,2008-10-29,Option,Buy,RSI,Buy 1 call option,100,-938106.9341629674,
694f68ce-a7ee-4078-80a3-442315ddd08f,2008-11-20,Option,Buy,RSI,Buy 1 call option,100,-661476.8273485918,
6dcb6335-833b-4467-b60c-8180326a4559,2009-01-06,Option,Sell,RSI,Sell 1 put option,100,1725550.9091748297,
af4e3cdc-1edd-4c1f-a20d-2c30d4179d4c,2009-03-19,Option,Sell,RSI,Sell 1 put option,100,1405331.0503388953,
502b28eb-d22d-4419-82e6-7be2eab9a34e,2009-04-15,Option,Sell,RSI,Sell 1 put option,100,1559640.980114855,
e87f0192-f016-47b3-a2f9-c174646c6d9f,2009-05-06,Option,Sell,RSI,Sell 1 put option,100,1650650.5986184306,
9690101a-55dc-4f56-afeb-e2a4eb025fea,2009-05-11,Option,Buy,MAVG,Buy 3 call options,300,-2601171.2416078337,
701c8b7e-acf5-4266-8f0f-81a7163c7b03,2009-06-12,Option,Sell,RSI,Sell 1 put option,100,1740110.4344467088,
327bef96-321f-4873-afbc-526b52bf4b5f,2009-06-18,Option,Buy,RSI,Buy 1 call option,100,-323367.38471688086,
4735ee60-d3ee-4d4c-ad5a-6dc46a832a71,2009-06-24,Option,Buy,RSI,Buy 1 call option,100,-41167.683268444816,
8464673d-46ce-4662-a46e-eb9114a2e557,2009-07-21,Option,Sell,RSI,Sell 1 put option,100,1818380.2871612294,
615d2cfe-81d0-423f-9e42-858979a61e21,2009-08-14,Option,Sell,RSI,Sell 1 put option,100,1916420.1246525147,
8c0560d3-7f82-47b3-844d-4123241ffcd2,2009-09-02,Option,Sell,RSI,Sell 1 put option,100,1867600.1606423447,
01b2aff3-d71a-477d-b8c1-c504cc575148,2009-09-08,Option,Buy,RSI,Buy 1 call option,100,-1097087.1837512592,
34fddd0a-3879-4e16-823e-5352ce674823,2009-09-17,Option,Sell,RSI,Sell 1 put option,100,1973029.9723312566,
0321393d-7d50-46ca-a962-e410b74409ac,2009-10-01,Option,Sell,PE,Buy 1 call option,100,-1292387.6499743669,
6638d7fa-f3a0-4fad-9001-5fdfb66cbee4,2009-10-30,Option,Buy,RSI,Buy 1 call option,100,-1775127.333908421,
e03bc14e-796f-4d17-9a7e-e7732e85a57d,2009-11-04,Option,Buy,RSI,Buy 1 call option,100,-1622847.1780156158,
0a8ea092-056d-4ea7-a1ac-48f5533a06de,2009-11-13,Option,Sell,RSI,Sell 1 put option,100,2092550.022666234,
275c4577-d397-4df1-822f-2e7518e9c050,2009-11-17,Option,Sell,RSI,Sell 1 put option,100,2145579.944911561,
50400b6b-f6b7-46b9-9a8f-86c3f2cded5c,2010-03-23,Dividend,Pay,Empty,Pay dividends to investors,1,0.0,
fb5f36b3-556c-4e39-bb6a-cd7e8418e766,2009-12-24,Option,Sell,RSI,Sell 1 put option,100,2164549.701368437,
077bf70a-736c-41d4-82da-521fbcbf0533,2010-01-06,Option,Sell,RSI,Sell 1 put option,100,2179099.636826861,
23e64ab6-a807-4ce0-ac6b-6a34b6b82e24,2010-01-19,Option,Sell,RSI,Sell 1 put option,100,2179599.6221118914,
40dfee21-5ae9-432d-bc59-497b6b5a1bbc,2010-01-26,Option,Buy,RSI,Buy 1 call option,100,-927778.8414315665,
b56271b8-fae8-4188-a079-244d384c836f,2010-02-04,Option,Buy,RSI,Buy 1 call option,100,-1421557.8009443856,
e57c7ac6-a1f6-4eb6-90cf-f44be7d17522,2010-03-31,Option,Sell,RSI,Sell 1 put option,100,2256019.8190165786,
4cc1ccb8-49b3-43db-892b-7e2ed7f10c36,2010-04-06,Option,Sell,RSI,Sell 1 put option,100,2289839.885429075,
0b6ccc2c-4ec0-4a3c-834d-94f42df0b1dc,2010-05-26,Option,Buy,RSI,Buy 1 call option,100,-2092707.4559918882,
e5f33b86-06b0-4c70-ab23-dd9e15f32642,2010-06-22,Option,Sell,RSI,Sell 1 put option,100,2092069.824514379,
fda96c44-d757-4855-aa01-188b1ee935b3,2010-07-01,Option,Buy,RSI,Buy 1 call option,100,-788137.408992506,
4d0cf3b2-d364-45fc-b207-6b988335cea7,2010-07-15,Option,Sell,RSI,Sell 1 put option,100,2019699.7660484265,
cbe61d18-fdd0-475f-a75e-d6015e2ce1b3,2010-07-22,Option,Sell,RSI,Sell 1 put option,100,2009649.8281871865,
1e0d08aa-8cce-452c-8c6a-1ce49475ff73,2010-08-04,Option,Sell,RSI,Sell 1 put option,100,2160819.6663947147,
feb91d24-99a4-4964-a708-b021868b9e65,2010-08-06,Option,Sell,RSI,Sell 1 put option,100,2163919.639853123,
ac408e31-fa42-4318-aedf-8452e1d43aaa,2010-08-18,Option,Buy,RSI,Buy 1 call option,100,-1116386.929964995,
67908655-4f8d-4f64-9bdf-6e87e4a53ea1,2010-09-02,Option,Buy,RSI,Buy 1 call option,100,-1061018.3210459487,
32c717a7-74f5-4930-a324-c81959f60482,2010-09-10,Option,Sell,RSI,Sell 1 put option,100,2135359.6068200087,
2d54883a-992c-4d2a-9cd2-383d3aaa4ddc,2010-09-30,Option,Sell,RSI,Sell 1 put option,100,2210579.4450274957,
5fb796f2-fb53-4a7f-9664-9758e8f18df4,2010-10-08,Option,Sell,RSI,Sell 1 put option,100,2236149.3759584324,
7e5d47ab-2b7e-4376-b912-6e24894ffc4d,2010-10-13,Option,Sell,RSI,Sell 1 put option,100,2257919.3545912323,
134f8204-ca2f-404b-a9d8-4132afee7a6e,2010-10-15,Option,Buy,MAVG,Buy 3 call options,300,-3667912.170455675,
b2e7223c-f4d4-483c-b276-ca09f45bcd7d,2010-11-04,Option,Sell,RSI,Sell 1 put option,100,2277429.2151825023,
97a285ea-2a7a-41f8-9a2d-14449a421d32,2010-11-24,Option,Buy,RSI,Buy 1 call option,100,-723117.2628821784,
3b954397-9d09-4c9a-87ba-2170391cb04d,2010-12-08,Option,Sell,RSI,Sell 1 put option,100,2356959.141678146,
7839fd87-2162-429d-9613-57eecca6b5d7,2011-03-23,Dividend,Pay,Empty,Pay dividends to investors,1,0.0,
f31ac877-2810-4722-a7ab-3508601924c1,2011-01-13,Option,Sell,RSI,Sell 1 put option,100,2459038.994438748,
432fefa1-943a-46e5-811a-7e10826ec241,2011-02-15,Option,Sell,RSI,Sell 1 put option,100,2519618.8433878147,
671309a5-8144-48c9-b320-646f47bc9169,2011-03-18,Option,Buy,RSI,Buy 1 call option,100,-2497507.923374353,
