Date,Open,High,Low
13/01/2010,1137.310059,1148.400024,1133.180054
14/01/2010,1145.680054,1150.410034,1143.800049
15/01/2010,1147.719971,1147.77002,1131.390015
19/01/2010,1136.030029,1150.449951,1135.77002
20/01/2010,1147.949951,1147.949951,1129.25
21/01/2010,1138.680054,1141.579956,1114.839966
22/01/2010,1115.48999,1115.48999,1090.180054
25/01/2010,1092.400024,1102.969971,1092.400024
26/01/2010,1095.800049,1103.689941,1089.859985
27/01/2010,1091.939941,1099.51001,1083.109985
28/01/2010,1096.930054,1100.219971,1078.459961
29/01/2010,1087.609985,1096.449951,1071.589966
01/02/2010,1073.890015,1089.380005,1073.890015
02/02/2010,1090.050049,1104.72998,1087.959961
03/02/2010,1100.670044,1102.719971,1093.969971
04/02/2010,1097.25,1097.25,1062.780029
05/02/2010,1064.119995,1067.130005,1044.5
08/02/2010,1065.51001,1071.199951,1056.51001
09/02/2010,1060.060059,1079.280029,1060.060059
10/02/2010,1069.680054,1073.670044,1059.339966
11/02/2010,1067.099976,1080.040039,1060.589966
12/02/2010,1075.949951,1077.810059,1062.969971
16/02/2010,1079.130005,1095.670044,1079.130005
17/02/2010,1096.140015,1101.030029,1094.719971
18/02/2010,1099.030029,1108.23999,1097.47998
19/02/2010,1105.48999,1112.420044,1100.800049
22/02/2010,1110,1112.290039,1105.380005
23/02/2010,1107.48999,1108.579956,1092.180054
24/02/2010,1095.890015,1106.420044,1095.5
25/02/2010,1101.23999,1103.5,1086.02002
26/02/2010,1103.099976,1107.23999,1097.560059
01/03/2010,1105.359985,1116.109985,1105.359985
02/03/2010,1117.01001,1123.459961,1116.51001
03/03/2010,1119.359985,1125.640015,1116.579956
04/03/2010,1119.119995,1123.72998,1116.660034
05/03/2010,1125.119995,1139.380005,1125.119995
08/03/2010,1138.400024,1141.050049,1136.77002
09/03/2010,1137.560059,1145.369995,1134.900024
10/03/2010,1140.219971,1148.26001,1140.089966
11/03/2010,1143.959961,1150.23999,1138.98999
12/03/2010,1151.709961,1153.410034,1146.969971
15/03/2010,1148.530029,1150.97998,1141.449951
16/03/2010,1150.829956,1160.280029,1150.349976
17/03/2010,1159.939941,1169.839966,1159.939941
18/03/2010,1166.130005,1167.77002,1161.160034
19/03/2010,1166.680054,1169.199951,1155.329956
22/03/2010,1157.25,1167.819946,1152.880005
23/03/2010,1166.469971,1174.719971,1163.829956
24/03/2010,1172.699951,1173.040039,1166.01001
25/03/2010,1170.030029,1180.689941,1165.089966
26/03/2010,1167.579956,1173.930054,1161.47998
29/03/2010,1167.709961,1174.849976,1167.709961
30/03/2010,1173.75,1177.829956,1168.920044
31/03/2010,1171.75,1174.560059,1165.77002
01/04/2010,1171.22998,1181.430054,1170.689941
05/04/2010,1178.709961,1187.72998,1178.709961
06/04/2010,1186.01001,1191.800049,1182.77002
07/04/2010,1188.22998,1189.599976,1177.25
08/04/2010,1181.75,1188.550049,1175.119995
09/04/2010,1187.469971,1194.660034,1187.150024
12/04/2010,1194.939941,1199.199951,1194.709961
13/04/2010,1195.939941,1199.040039,1188.819946
14/04/2010,1198.689941,1210.650024,1198.689941
15/04/2010,1210.77002,1213.920044,1208.5
16/04/2010,1210.170044,1210.170044,1186.77002
19/04/2010,1192.060059,1197.869995,1183.680054
20/04/2010,1199.040039,1208.579956,1199.040039
21/04/2010,1207.160034,1210.98999,1198.849976
22/04/2010,1202.52002,1210.27002,1190.189941
23/04/2010,1207.869995,1217.280029,1205.099976
26/04/2010,1217.069946,1219.800049,1211.069946
27/04/2010,1209.920044,1211.380005,1181.619995
28/04/2010,1184.589966,1195.050049,1181.810059
29/04/2010,1193.300049,1209.359985,1193.300049
30/04/2010,1206.77002,1207.98999,1186.319946
03/05/2010,1188.579956,1205.130005,1188.579956
04/05/2010,1197.5,1197.5,1168.119995
05/05/2010,1169.23999,1175.949951,1158.150024
06/05/2010,1164.380005,1167.579956,1065.790039
07/05/2010,1127.040039,1135.130005,1094.150024
10/05/2010,1122.27002,1163.849976,1122.27002
11/05/2010,1156.390015,1170.47998,1147.709961
12/05/2010,1155.430054,1172.869995,1155.430054
13/05/2010,1170.040039,1173.569946,1156.140015
14/05/2010,1157.189941,1157.189941,1126.140015
17/05/2010,1136.52002,1141.880005,1114.959961
18/05/2010,1138.780029,1148.660034,1117.199951
19/05/2010,1119.569946,1124.27002,1100.660034
20/05/2010,1107.339966,1107.339966,1071.579956
21/05/2010,1067.26001,1090.160034,1055.900024
24/05/2010,1084.780029,1089.949951,1072.699951
25/05/2010,1067.420044,1074.75,1040.780029
26/05/2010,1075.51001,1090.75,1065.589966
27/05/2010,1074.27002,1103.52002,1074.27002
28/05/2010,1102.589966,1102.589966,1084.780029
01/06/2010,1087.300049,1094.77002,1069.890015
02/06/2010,1073.01001,1098.560059,1072.030029
03/06/2010,1098.819946,1105.670044,1091.810059
04/06/2010,1098.430054,1098.430054,1060.5
07/06/2010,1065.839966,1071.359985,1049.859985
08/06/2010,1050.810059,1063.150024,1042.170044
09/06/2010,1062.75,1077.73999,1052.25
10/06/2010,1058.77002,1087.849976,1058.77002
11/06/2010,1082.650024,1092.25,1077.119995
14/06/2010,1095,1105.910034,1089.030029
15/06/2010,1091.209961,1115.589966,1091.209961
16/06/2010,1114.02002,1118.73999,1107.130005
17/06/2010,1115.97998,1117.719971,1105.869995
18/06/2010,1116.160034,1121.01001,1113.930054
21/06/2010,1122.790039,1131.22998,1108.23999
22/06/2010,1113.900024,1118.5,1094.180054
23/06/2010,1095.569946,1099.640015,1085.310059
24/06/2010,1090.930054,1090.930054,1071.599976
25/06/2010,1075.099976,1083.560059,1067.890015
28/06/2010,1077.5,1082.599976,1071.449951
29/06/2010,1071.099976,1071.099976,1035.180054
30/06/2010,1040.560059,1048.079956,1028.329956
01/07/2010,1031.099976,1033.579956,1010.909973
02/07/2010,1027.650024,1032.949951,1015.929993
06/07/2010,1028.089966,1042.5,1018.349976
07/07/2010,1028.540039,1060.890015,1028.540039
08/07/2010,1062.920044,1071.25,1058.23999
09/07/2010,1070.5,1078.160034,1068.099976
12/07/2010,1077.22998,1080.780029,1070.449951
13/07/2010,1080.650024,1099.459961,1080.650024
14/07/2010,1095.609985,1099.079956,1087.680054
15/07/2010,1094.459961,1098.660034,1080.530029
16/07/2010,1093.849976,1093.849976,1063.319946
19/07/2010,1066.849976,1074.699951,1061.109985
20/07/2010,1064.530029,1083.939941,1056.880005
21/07/2010,1086.670044,1088.959961,1065.25
22/07/2010,1072.140015,1097.5,1072.140015
23/07/2010,1092.170044,1103.72998,1087.880005
26/07/2010,1102.890015,1115.01001,1101.300049
27/07/2010,1117.359985,1120.949951,1109.780029
28/07/2010,1112.839966,1114.660034,1103.109985
29/07/2010,1108.069946,1115.900024,1092.819946
30/07/2010,1098.439941,1106.439941,1088.01001
02/08/2010,1107.530029,1127.300049,1107.530029
03/08/2010,1125.339966,1125.439941,1116.76001
04/08/2010,1121.060059,1128.75,1119.459961
05/08/2010,1125.780029,1126.560059,1118.810059
06/08/2010,1122.069946,1123.060059,1107.170044
09/08/2010,1122.800049,1129.23999,1120.910034
10/08/2010,1122.920044,1127.160034,1111.579956
11/08/2010,1116.890015,1116.890015,1088.550049
12/08/2010,1081.47998,1086.719971,1076.689941
13/08/2010,1082.219971,1086.25,1079
16/08/2010,1077.48999,1082.619995,1069.48999
17/08/2010,1081.160034,1100.140015,1081.160034
18/08/2010,1092.079956,1099.77002,1085.76001
19/08/2010,1092.439941,1092.439941,1070.660034
20/08/2010,1075.630005,1075.630005,1063.910034
23/08/2010,1073.359985,1081.579956,1067.079956
24/08/2010,1063.199951,1063.199951,1046.680054
25/08/2010,1048.97998,1059.380005,1039.829956
26/08/2010,1056.280029,1061.449951,1045.400024
27/08/2010,1049.27002,1065.209961,1039.699951
30/08/2010,1062.900024,1064.400024,1048.790039
31/08/2010,1046.880005,1055.140015,1040.880005
01/09/2010,1049.719971,1081.300049,1049.719971
02/09/2010,1080.660034,1090.099976,1080.390015
03/09/2010,1093.609985,1105.099976,1093.609985
07/09/2010,1102.599976,1102.599976,1091.150024
08/09/2010,1092.359985,1103.26001,1092.359985
09/09/2010,1101.150024,1110.27002,1101.150024
10/09/2010,1104.569946,1110.880005,1103.920044
13/09/2010,1113.380005,1123.869995,1113.380005
14/09/2010,1121.160034,1127.359985,1115.579956
15/09/2010,1119.430054,1126.459961,1114.630005
16/09/2010,1123.890015,1125.439941,1118.880005
17/09/2010,1126.390015,1131.469971,1122.430054
20/09/2010,1126.569946,1144.859985,1126.569946
21/09/2010,1142.819946,1148.589966,1136.219971
22/09/2010,1139.48999,1144.380005,1131.579956
23/09/2010,1131.099976,1136.77002,1122.790039
24/09/2010,1131.689941,1148.900024,1131.689941
27/09/2010,1148.640015,1149.920044,1142
28/09/2010,1142.310059,1150,1132.089966
29/09/2010,1146.75,1148.630005,1140.26001
30/09/2010,1145.969971,1157.160034,1136.079956
01/10/2010,1143.48999,1150.300049,1139.420044
04/10/2010,1144.959961,1148.160034,1131.869995
05/10/2010,1140.680054,1162.76001,1140.680054
06/10/2010,1159.810059,1162.329956,1154.849976
07/10/2010,1161.569946,1163.869995,1151.410034
08/10/2010,1158.359985,1167.72998,1155.579956
11/10/2010,1165.319946,1168.680054,1162.02002
12/10/2010,1164.280029,1172.579956,1155.709961
13/10/2010,1171.319946,1184.380005,1171.319946
14/10/2010,1177.819946,1178.890015,1166.709961
15/10/2010,1177.469971,1181.199951,1167.119995
18/10/2010,1176.829956,1185.530029,1174.550049
19/10/2010,1178.640015,1178.640015,1159.709961
20/10/2010,1166.73999,1182.939941,1166.73999
21/10/2010,1179.819946,1189.430054,1171.170044
22/10/2010,1180.52002,1183.930054,1178.98999
25/10/2010,1184.73999,1196.140015,1184.73999
26/10/2010,1184.880005,1187.109985,1177.719971
27/10/2010,1183.839966,1183.839966,1171.699951
28/10/2010,1184.469971,1189.530029,1177.099976
29/10/2010,1183.869995,1185.459961,1179.699951
01/11/2010,1185.709961,1195.810059,1177.650024
02/11/2010,1187.859985,1195.880005,1187.859985
03/11/2010,1193.790039,1198.300049,1183.560059
04/11/2010,1198.339966,1221.25,1198.339966
05/11/2010,1221.199951,1227.079956,1220.290039
08/11/2010,1223.23999,1224.569946,1217.550049
09/11/2010,1223.589966,1226.839966,1208.939941
10/11/2010,1213.140015,1218.75,1204.329956
11/11/2010,1213.040039,1215.449951,1204.48999
12/11/2010,1209.069946,1210.5,1194.079956
15/11/2010,1200.439941,1207.430054,1197.150024
16/11/2010,1194.790039,1194.790039,1173
17/11/2010,1178.329956,1183.560059,1175.819946
18/11/2010,1183.75,1200.290039,1183.75
19/11/2010,1196.119995,1199.969971,1189.439941
22/11/2010,1198.069946,1198.939941,1184.579956
23/11/2010,1192.51001,1192.51001,1176.910034
24/11/2010,1183.699951,1198.619995,1183.699951
26/11/2010,1194.160034,1194.160034,1186.930054
29/11/2010,1189.079956,1190.339966,1173.640015
30/11/2010,1182.959961,1187.400024,1174.140015
01/12/2010,1186.599976,1207.609985,1186.599976
02/12/2010,1206.810059,1221.890015,1206.810059
03/12/2010,1219.930054,1225.569946,1216.819946
06/12/2010,1223.869995,1225.800049,1220.670044
07/12/2010,1227.25,1235.050049,1223.25
08/12/2010,1225.02002,1228.930054,1219.5
09/12/2010,1230.140015,1234.709961,1226.849976
10/12/2010,1233.849976,1240.400024,1232.579956
13/12/2010,1242.52002,1246.72998,1240.339966
14/12/2010,1241.839966,1246.589966,1238.170044
15/12/2010,1241.579956,1244.25,1234.01001
16/12/2010,1236.339966,1243.75,1232.849976
17/12/2010,1243.630005,1245.810059,1239.869995
20/12/2010,1245.76001,1250.199951,1241.51001
21/12/2010,1249.430054,1255.819946,1249.430054
22/12/2010,1254.939941,1259.390015,1254.939941
23/12/2010,1257.530029,1258.589966,1254.050049
27/12/2010,1254.660034,1258.430054,1251.47998
28/12/2010,1259.099976,1259.900024,1256.219971
29/12/2010,1258.780029,1262.599976,1258.780029
30/12/2010,1259.439941,1261.089966,1256.319946
31/12/2010,1256.76001,1259.339966,1254.189941
03/01/2011,1257.619995,1276.170044,1257.619995
04/01/2011,1272.949951,1274.119995,1262.660034
05/01/2011,1268.780029,1277.630005,1265.359985
06/01/2011,1276.290039,1278.170044,1270.430054
07/01/2011,1274.410034,1276.829956,1261.699951
10/01/2011,1270.839966,1271.52002,1262.180054
11/01/2011,1272.579956,1277.25,1269.619995
12/01/2011,1275.650024,1286.869995,1275.650024
13/01/2011,1285.780029,1286.699951,1280.469971
14/01/2011,1282.900024,1293.23999,1281.23999
18/01/2011,1293.219971,1296.060059,1290.160034
19/01/2011,1294.52002,1294.599976,1278.920044
20/01/2011,1280.849976,1283.349976,1271.26001
21/01/2011,1283.630005,1291.209961,1282.069946
24/01/2011,1283.290039,1291.930054,1282.469971
25/01/2011,1288.170044,1291.26001,1281.069946
26/01/2011,1291.969971,1299.73999,1291.969971
27/01/2011,1297.51001,1301.290039,1294.410034
28/01/2011,1299.630005,1302.670044,1275.099976
31/01/2011,1276.5,1287.170044,1276.5
01/02/2011,1289.140015,1308.859985,1289.140015
02/02/2011,1305.910034,1307.609985,1302.619995
03/02/2011,1302.77002,1308.599976,1294.829956
04/02/2011,1307.01001,1311,1301.670044
07/02/2011,1311.849976,1322.849976,1311.849976
08/02/2011,1318.76001,1324.869995,1316.030029
09/02/2011,1322.47998,1324.540039,1314.890015
10/02/2011,1318.130005,1322.780029,1311.73999
11/02/2011,1318.660034,1330.790039,1316.079956
14/02/2011,1328.72998,1332.959961,1326.900024
15/02/2011,1330.430054,1330.430054,1324.609985
16/02/2011,1329.51001,1337.609985,1329.51001
17/02/2011,1334.369995,1341.5,1331
18/02/2011,1340.380005,1344.069946,1338.119995
22/02/2011,1338.910034,1338.910034,1312.329956
23/02/2011,1315.439941,1317.910034,1299.550049
24/02/2011,1307.089966,1310.910034,1294.26001
25/02/2011,1307.339966,1320.609985,1307.339966
28/02/2011,1321.609985,1329.380005,1320.550049
01/03/2011,1328.640015,1332.089966,1306.140015
02/03/2011,1305.469971,1314.189941,1302.579956
03/03/2011,1312.369995,1332.280029,1312.369995
04/03/2011,1330.72998,1331.079956,1312.589966
07/03/2011,1322.719971,1327.680054,1303.98999
08/03/2011,1311.050049,1325.73999,1306.859985
09/03/2011,1319.920044,1323.209961,1312.27002
10/03/2011,1315.719971,1315.719971,1294.209961
11/03/2011,1293.430054,1308.349976,1291.98999
14/03/2011,1301.189941,1301.189941,1286.369995
15/03/2011,1288.459961,1288.459961,1261.119995
16/03/2011,1279.459961,1280.910034,1249.050049
17/03/2011,1261.609985,1278.880005,1261.609985
18/03/2011,1276.709961,1288.880005,1276.180054
21/03/2011,1281.650024,1300.579956,1281.650024
22/03/2011,1298.290039,1299.349976,1292.699951
23/03/2011,1292.189941,1300.51001,1284.050049
24/03/2011,1300.609985,1311.339966,1297.73999
25/03/2011,1311.800049,1319.180054,1310.150024
28/03/2011,1315.449951,1319.73999,1310.189941
29/03/2011,1309.369995,1319.449951,1305.26001
30/03/2011,1321.890015,1331.73999,1321.890015
31/03/2011,1327.439941,1329.77002,1325.030029
01/04/2011,1329.47998,1337.849976,1328.890015
04/04/2011,1333.560059,1336.73999,1329.099976
05/04/2011,1332.030029,1338.209961,1330.030029
06/04/2011,1335.939941,1339.380005,1331.089966
07/04/2011,1334.819946,1338.800049,1326.560059
08/04/2011,1336.160034,1339.459961,1322.939941
11/04/2011,1329.01001,1333.77002,1321.060059
12/04/2011,1321.959961,1321.959961,1309.51001
13/04/2011,1314.030029,1321.349976,1309.189941
14/04/2011,1311.130005,1316.790039,1302.420044
15/04/2011,1314.540039,1322.880005,1313.680054
18/04/2011,1313.349976,1313.349976,1294.699951
19/04/2011,1305.98999,1312.699951,1303.969971
20/04/2011,1319.119995,1332.660034,1319.119995
21/04/2011,1333.22998,1337.48999,1332.829956
25/04/2011,1337.140015,1337.550049,1331.469971
26/04/2011,1336.75,1349.550049,1336.75
27/04/2011,1348.430054,1357.48999,1344.25
28/04/2011,1353.859985,1361.709961,1353.599976
29/04/2011,1360.140015,1364.560059,1358.689941
02/05/2011,1365.209961,1370.579956,1358.589966
03/05/2011,1359.76001,1360.839966,1349.52002
04/05/2011,1355.900024,1355.900024,1341.5
05/05/2011,1344.160034,1348,1329.170044
06/05/2011,1340.23999,1354.359985,1335.579956
09/05/2011,1340.199951,1349.439941,1338.640015
10/05/2011,1348.339966,1359.439941,1348.339966
11/05/2011,1354.51001,1354.51001,1336.359985
12/05/2011,1339.390015,1351.050049,1332.030029
13/05/2011,1348.689941,1350.469971,1333.359985
16/05/2011,1334.77002,1343.329956,1327.319946
17/05/2011,1326.099976,1330.420044,1318.51001
18/05/2011,1328.540039,1341.819946,1326.589966
19/05/2011,1342.400024,1346.819946,1336.359985
20/05/2011,1342,1342,1330.670044
23/05/2011,1333.069946,1333.069946,1312.880005
24/05/2011,1317.699951,1323.719971,1313.869995
25/05/2011,1316.359985,1325.859985,1311.800049
26/05/2011,1320.640015,1328.51001,1314.410034
27/05/2011,1325.689941,1334.619995,1325.689941
31/05/2011,1331.099976,1345.199951,1331.099976
01/06/2011,1345.199951,1345.199951,1313.709961
02/06/2011,1314.550049,1318.030029,1305.609985
03/06/2011,1312.939941,1312.939941,1297.900024
06/06/2011,1300.26001,1300.26001,1284.719971
07/06/2011,1286.310059,1296.219971,1284.73999
08/06/2011,1284.630005,1287.040039,1277.420044
09/06/2011,1279.630005,1294.540039,1279.630005
10/06/2011,1288.599976,1288.599976,1268.280029
13/06/2011,1271.310059,1277.040039,1265.640015
14/06/2011,1272.219971,1292.5,1272.219971
15/06/2011,1287.869995,1287.869995,1261.900024
16/06/2011,1265.530029,1274.109985,1258.069946
17/06/2011,1268.579956,1279.819946,1267.400024
20/06/2011,1271.5,1280.420044,1267.560059
21/06/2011,1278.400024,1297.619995,1278.400024
22/06/2011,1295.47998,1298.609985,1286.790039
23/06/2011,1286.599976,1286.599976,1262.869995
24/06/2011,1283.040039,1283.930054,1267.23999
27/06/2011,1268.439941,1284.910034,1267.530029
28/06/2011,1280.209961,1296.800049,1280.209961
29/06/2011,1296.849976,1309.209961,1296.849976
30/06/2011,1307.640015,1321.969971,1307.640015
01/07/2011,1320.640015,1341.01001,1318.180054
05/07/2011,1339.589966,1340.890015,1334.300049
06/07/2011,1337.560059,1340.939941,1330.920044
07/07/2011,1339.619995,1356.47998,1339.619995
08/07/2011,1352.390015,1352.390015,1333.709961
11/07/2011,1343.310059,1343.310059,1316.420044
12/07/2011,1319.609985,1327.170044,1313.329956
13/07/2011,1314.449951,1331.47998,1314.449951
14/07/2011,1317.73999,1326.880005,1306.51001
15/07/2011,1308.869995,1317.699951,1307.52002
18/07/2011,1315.939941,1315.939941,1295.920044
19/07/2011,1307.069946,1328.140015,1307.069946
20/07/2011,1328.660034,1330.430054,1323.650024
21/07/2011,1325.650024,1347,1325.650024
22/07/2011,1343.800049,1346.099976,1336.949951
25/07/2011,1344.319946,1344.319946,1331.089966
26/07/2011,1337.390015,1338.51001,1329.589966
27/07/2011,1331.910034,1331.910034,1303.48999
28/07/2011,1304.839966,1316.319946,1299.160034
29/07/2011,1300.119995,1304.160034,1282.859985
01/08/2011,1292.589966,1307.380005,1274.72998
02/08/2011,1286.560059,1286.560059,1254.030029
03/08/2011,1254.25,1261.199951,1234.560059
04/08/2011,1260.22998,1260.22998,1199.540039
05/08/2011,1200.280029,1218.109985,1168.089966
08/08/2011,1198.47998,1198.47998,1119.280029
09/08/2011,1120.22998,1172.880005,1101.540039
10/08/2011,1171.77002,1171.77002,1118.01001
11/08/2011,1121.300049,1186.290039,1121.300049
12/08/2011,1172.869995,1189.040039,1170.73999
15/08/2011,1178.859985,1204.48999,1178.859985
16/08/2011,1204.219971,1204.219971,1180.530029
17/08/2011,1192.890015,1208.469971,1184.359985
18/08/2011,1189.619995,1189.619995,1131.030029
19/08/2011,1140.469971,1154.540039,1122.050049
22/08/2011,1123.550049,1145.48999,1121.089966
23/08/2011,1124.359985,1162.349976,1124.359985
24/08/2011,1162.160034,1178.560059,1156.300049
25/08/2011,1176.689941,1190.680054,1155.469971
26/08/2011,1158.849976,1181.22998,1135.910034
29/08/2011,1177.910034,1210.280029,1177.910034
30/08/2011,1209.76001,1220.099976,1195.77002
31/08/2011,1213,1230.709961,1209.349976
01/09/2011,1219.119995,1229.290039,1203.849976
02/09/2011,1203.900024,1203.900024,1170.560059
06/09/2011,1173.969971,1173.969971,1140.130005
07/09/2011,1165.849976,1198.619995,1165.849976
08/09/2011,1197.97998,1204.400024,1183.339966
09/09/2011,1185.369995,1185.369995,1148.369995
12/09/2011,1153.5,1162.52002,1136.069946
13/09/2011,1162.589966,1176.410034,1157.439941
14/09/2011,1173.319946,1202.380005,1162.72998
15/09/2011,1189.439941,1209.109985,1189.439941
16/09/2011,1209.209961,1220.060059,1204.459961
19/09/2011,1214.98999,1214.98999,1188.359985
20/09/2011,1204.5,1220.390015,1201.290039
21/09/2011,1203.630005,1206.300049,1166.209961
22/09/2011,1164.550049,1164.550049,1114.219971
23/09/2011,1128.819946,1141.719971,1121.359985
26/09/2011,1136.910034,1164.189941,1131.069946
27/09/2011,1163.319946,1195.859985,1163.319946
28/09/2011,1175.390015,1184.709961,1150.400024
29/09/2011,1151.73999,1175.869995,1139.930054
30/09/2011,1159.930054,1159.930054,1131.339966
03/10/2011,1131.209961,1138.98999,1098.920044
04/10/2011,1097.420044,1125.119995,1074.77002
05/10/2011,1124.030029,1146.069946,1115.680054
06/10/2011,1144.109985,1165.550049,1134.949951
07/10/2011,1165.030029,1171.400024,1150.26001
10/10/2011,1158.150024,1194.910034,1158.150024
11/10/2011,1194.599976,1199.23999,1187.300049
12/10/2011,1196.189941,1220.25,1196.189941
13/10/2011,1206.959961,1207.459961,1190.579956
14/10/2011,1205.650024,1224.609985,1205.650024
17/10/2011,1224.469971,1224.469971,1198.550049
18/10/2011,1200.75,1233.099976,1191.47998
19/10/2011,1223.459961,1229.640015,1206.310059
20/10/2011,1209.920044,1219.530029,1197.339966
21/10/2011,1215.390015,1239.030029,1215.390015
24/10/2011,1238.719971,1256.550049,1238.719971
25/10/2011,1254.189941,1254.189941,1226.790039
26/10/2011,1229.170044,1246.280029,1221.060059
27/10/2011,1243.969971,1292.660034,1243.969971
28/10/2011,1284.390015,1287.079956,1277.01001
31/10/2011,1284.959961,1284.959961,1253.160034
01/11/2011,1251,1251,1215.420044
02/11/2011,1219.619995,1242.47998,1219.619995
03/11/2011,1238.25,1263.209961,1234.810059
04/11/2011,1260.819946,1260.819946,1238.920044
07/11/2011,1253.209961,1261.699951,1240.75
08/11/2011,1261.119995,1277.550049,1254.98999
09/11/2011,1275.180054,1275.180054,1226.640015
10/11/2011,1229.589966,1246.219971,1227.699951
11/11/2011,1240.119995,1266.97998,1240.119995
14/11/2011,1263.849976,1263.849976,1246.680054
15/11/2011,1251.699951,1264.25,1244.339966
16/11/2011,1257.810059,1259.609985,1235.670044
17/11/2011,1236.560059,1237.72998,1209.430054
18/11/2011,1216.189941,1223.51001,1211.359985
21/11/2011,1215.619995,1215.619995,1183.160034
22/11/2011,1192.97998,1196.810059,1181.650024
23/11/2011,1187.47998,1187.47998,1161.790039
25/11/2011,1161.410034,1172.660034,1158.660034
28/11/2011,1158.670044,1197.349976,1158.670044
29/11/2011,1192.560059,1203.670044,1191.800049
30/11/2011,1196.719971,1247.109985,1196.719971
01/12/2011,1246.910034,1251.089966,1239.72998
02/12/2011,1246.030029,1260.079956,1243.349976
05/12/2011,1244.329956,1266.72998,1244.329956
06/12/2011,1257.189941,1266.030029,1253.030029
07/12/2011,1258.140015,1267.060059,1244.800049
08/12/2011,1260.869995,1260.869995,1231.469971
09/12/2011,1234.47998,1258.25,1234.47998
12/12/2011,1255.050049,1255.050049,1227.25
13/12/2011,1236.829956,1249.859985,1219.430054
14/12/2011,1225.72998,1225.72998,1209.469971
15/12/2011,1212.119995,1225.599976,1212.119995
16/12/2011,1216.089966,1231.040039,1215.199951
19/12/2011,1219.73999,1224.569946,1202.369995
20/12/2011,1205.719971,1242.819946,1205.719971
21/12/2011,1241.25,1245.089966,1229.51001
22/12/2011,1243.719971,1255.219971,1243.719971
23/12/2011,1254,1265.420044,1254
27/12/2011,1265.02002,1269.369995,1262.300049
28/12/2011,1265.380005,1265.849976,1248.640015
29/12/2011,1249.75,1263.540039,1249.75
30/12/2011,1262.819946,1264.119995,1257.459961
03/01/2012,1258.859985,1284.619995,1258.859985
04/01/2012,1277.030029,1278.72998,1268.099976
05/01/2012,1277.300049,1283.050049,1265.26001
06/01/2012,1280.930054,1281.839966,1273.339966
09/01/2012,1277.829956,1281.98999,1274.550049
10/01/2012,1280.77002,1296.459961,1280.77002
11/01/2012,1292.02002,1293.800049,1285.410034
12/01/2012,1292.47998,1296.819946,1285.77002
13/01/2012,1294.819946,1294.819946,1277.579956
17/01/2012,1290.219971,1303,1290.219971
18/01/2012,1293.650024,1308.109985,1290.98999
19/01/2012,1308.069946,1315.48999,1308.069946
20/01/2012,1314.48999,1315.380005,1309.170044
23/01/2012,1315.290039,1322.280029,1309.890015
24/01/2012,1315.959961,1315.959961,1306.060059
25/01/2012,1314.400024,1328.300049,1307.650024
26/01/2012,1326.280029,1333.469971,1313.599976
27/01/2012,1318.25,1320.060059,1311.719971
30/01/2012,1316.160034,1316.160034,1300.48999
31/01/2012,1313.530029,1321.410034,1306.689941
01/02/2012,1312.449951,1330.52002,1312.449951
02/02/2012,1324.23999,1329.189941,1321.569946
03/02/2012,1326.209961,1345.339966,1326.209961
06/02/2012,1344.319946,1344.359985,1337.52002
07/02/2012,1344.329956,1349.23999,1335.920044
08/02/2012,1347.040039,1351,1341.949951
09/02/2012,1349.969971,1354.319946,1344.630005
10/02/2012,1351.209961,1351.209961,1337.349976
13/02/2012,1343.060059,1353.349976,1343.060059
14/02/2012,1351.300049,1351.300049,1340.829956
15/02/2012,1350.52002,1355.869995,1340.800049
16/02/2012,1342.609985,1359.02002,1341.219971
17/02/2012,1358.060059,1363.400024,1357.23999
21/02/2012,1361.219971,1367.76001,1358.109985
22/02/2012,1362.109985,1362.699951,1355.530029
23/02/2012,1357.530029,1364.23999,1352.280029
24/02/2012,1363.459961,1368.920044,1363.459961
27/02/2012,1365.199951,1371.939941,1354.920044
28/02/2012,1367.560059,1373.089966,1365.969971
29/02/2012,1372.199951,1378.040039,1363.810059
01/03/2012,1365.900024,1376.170044,1365.900024
02/03/2012,1374.089966,1374.530029,1366.420044
05/03/2012,1369.589966,1369.589966,1359.130005
06/03/2012,1363.630005,1363.630005,1340.030029
07/03/2012,1343.390015,1354.849976,1343.390015
08/03/2012,1352.650024,1368.719971,1352.650024
09/03/2012,1365.969971,1374.76001,1365.969971
12/03/2012,1370.780029,1373.040039,1366.689941
13/03/2012,1371.920044,1396.130005,1371.920044
14/03/2012,1395.949951,1399.420044,1389.969971
15/03/2012,1394.170044,1402.630005,1392.780029
16/03/2012,1402.550049,1405.880005,1401.469971
19/03/2012,1404.170044,1414,1402.430054
20/03/2012,1409.589966,1409.589966,1397.680054
21/03/2012,1405.52002,1407.75,1400.640015
22/03/2012,1402.890015,1402.890015,1388.72998
23/03/2012,1392.780029,1399.180054,1386.869995
26/03/2012,1397.109985,1416.579956,1397.109985
27/03/2012,1416.550049,1419.150024,1411.949951
28/03/2012,1412.52002,1413.650024,1397.199951
29/03/2012,1405.390015,1405.390015,1391.560059
30/03/2012,1403.310059,1410.890015,1401.420044
02/04/2012,1408.469971,1422.380005,1404.459961
03/04/2012,1418.97998,1419,1404.619995
04/04/2012,1413.089966,1413.089966,1394.089966
05/04/2012,1398.790039,1401.599976,1392.920044
09/04/2012,1397.449951,1397.449951,1378.23999
